index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,35.0000000000,129.0000000000,7.000,0.000,1,NORMAL,2.00
1,35.0000000000,129.0000000000,7.500,0.000,1,NORMAL,2.00
2,35.0000000000,129.0000000000,8.000,0.000,1,NORMAL,2.00
3,35.0000000000,129.0000000000,8.500,0.000,1,NORMAL,2.00
4,35.0000000000,129.0000000000,9.000,0.000,1,NORMAL,2.00
5,35.0000000000,129.0000000000,9.500,0.000,1,NORMAL,2.00
6,35.0000000000,129.0000000000,10.000,0.000,1,NORMAL,2.00
7,35.0000000000,129.0000000000,10.500,0.000,1,NORMAL,2.00
8,35.0000000000,129.0000000000,11.000,0.000,1,NORMAL,2.00
9,35.0000000000,129.0000000000,11.500,0.000,1,NORMAL,2.00
10,35.0000000000,129.0000000000,12.000,0.000,1,NORMAL,2.00
11,35.0000000000,129.0000000000,12.500,0.000,1,NORMAL,2.00
12,35.0000000000,129.0000000000,13.000,0.000,1,NORMAL,2.00
13,35.0000000000,129.0000000000,13.500,0.000,1,NORMAL,2.00
