index,latitude,longitude,x_m,y_m,direction,mode,drive_level
0,35.0000000000,129.0000000000,14.000,0.000,1,NORMAL,2.00
1,35.0000000000,129.0000000000,14.500,0.000,1,NORMAL,2.00
2,35.0000000000,129.0000000000,15.000,0.000,1,NORMAL,2.00
3,35.0000000000,129.0000000000,15.500,0.000,1,NORMAL,2.00
4,35.0000000000,129.0000000000,16.000,0.000,1,NORMAL,2.00
5,35.0000000000,129.0000000000,16.500,0.000,1,NORMAL,2.00
6,35.0000000000,129.0000000000,17.000,0.000,1,NORMAL,2.00
7,35.0000000000,129.0000000000,17.500,0.000,1,NORMAL,2.00
8,35.0000000000,129.0000000000,18.000,0.000,1,NORMAL,2.00
9,35.0000000000,129.0000000000,18.500,0.000,1,NORMAL,2.00
10,35.0000000000,129.0000000000,19.000,0.000,1,NORMAL,2.00
11,35.0000000000,129.0000000000,19.500,0.000,1,NORMAL,2.00
12,35.0000000000,129.0000000000,20.000,0.000,1,NORMAL,2.00
